ticker,cik,accession_number,filing_date,report_date,form_type,source,collected_at
AMD,2488,0001193125-14-289796,2014-07-31,2014-06-28,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0001193125-14-306696,2014-08-12,2014-08-06,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0001193125-14-341850,2014-09-15,2014-09-15,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0001193125-14-358960,2014-09-30,2014-09-24,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0001193125-14-366751,2014-10-08,2014-10-08,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0001193125-14-373863,2014-10-16,2014-10-10,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0001193125-14-389701,2014-10-30,2014-09-27,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0001193125-14-437727,2014-12-09,2014-12-09,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0001193125-14-445379,2014-12-17,2014-12-11,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0001193125-14-454203,2014-12-29,2014-12-26,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0001193125-15-008247,2015-01-12,2015-01-12,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0001193125-15-014914,2015-01-20,2015-01-20,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0001193125-15-054362,2015-02-19,2014-12-27,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0001193125-15-133355,2015-04-16,2015-04-14,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0001193125-15-156842,2015-04-29,2015-03-28,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0001193125-15-169207,2015-05-04,2015-04-29,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-15-000035,2015-07-06,2015-07-06,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-15-000040,2015-07-16,2015-07-16,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0001628280-15-005620,2015-07-30,2015-06-27,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-15-000047,2015-08-11,2015-08-05,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-15-000055,2015-10-01,2015-09-26,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-15-000062,2015-10-15,2015-10-15,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-15-000067,2015-11-03,2015-09-26,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-15-000088,2015-12-28,2015-12-24,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-16-000102,2016-01-19,2016-01-19,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-16-000111,2016-02-18,2015-12-26,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-16-000118,2016-04-21,2016-04-21,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-16-000124,2016-04-28,2016-03-26,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-16-000127,2016-04-29,2016-04-29,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-16-000141,2016-05-12,2016-05-12,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-16-000168,2016-05-18,2016-05-12,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0001193125-16-639147,2016-07-01,2016-06-27,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-16-000210,2016-07-21,2016-07-21,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-16-000213,2016-07-26,2016-06-25,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-16-000247,2016-08-31,2016-08-31,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0001193125-16-709676,2016-09-14,2016-09-08,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-16-000258,2016-10-20,2016-10-20,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-16-000263,2016-10-26,2016-09-24,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-17-000017,2017-01-31,2017-01-31,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-17-000043,2017-02-21,2016-12-31,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-17-000041,2017-02-21,2017-02-16,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-17-000039,2017-02-21,2017-02-15,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-17-000049,2017-03-02,2017-03-01,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-17-000070,2017-03-21,2017-03-21,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0001193125-17-148386,2017-04-28,2017-04-26,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-17-000096,2017-05-01,2017-05-01,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-17-000107,2017-05-08,2017-04-01,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-17-000141,2017-07-03,2017-06-30,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-17-000150,2017-07-25,2017-07-25,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-17-000156,2017-08-03,2017-07-01,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-17-000164,2017-08-07,2017-08-01,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-17-000213,2017-10-24,2017-10-24,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-17-000219,2017-11-01,2017-11-01,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-17-000227,2017-11-02,2017-09-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-18-000014,2018-01-30,2018-01-30,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-18-000026,2018-02-12,2018-02-12,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-18-000043,2018-02-27,2018-02-27,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-18-000042,2018-02-27,2017-12-30,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-18-000047,2018-03-05,2018-03-05,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-18-000058,2018-04-25,2018-04-25,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-18-000068,2018-05-03,2018-03-31,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-18-000086,2018-05-08,2018-05-08,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-18-000112,2018-07-02,2018-06-26,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-18-000124,2018-07-25,2018-07-25,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-18-000128,2018-08-02,2018-06-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-18-000130,2018-08-06,2018-07-31,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-18-000166,2018-08-27,2018-08-22,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-18-000186,2018-10-24,2018-10-24,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-18-000189,2018-10-31,2018-09-29,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-19-000004,2019-01-29,2019-01-28,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-19-000011,2019-02-08,2018-12-29,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-19-000018,2019-02-14,2019-02-13,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-19-000022,2019-02-22,2019-02-19,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-19-000043,2019-04-30,2019-04-30,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-19-000045,2019-05-01,2019-03-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-19-000059,2019-05-17,2019-05-15,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-19-000088,2019-06-10,2019-06-07,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-19-000096,2019-06-27,2019-06-21,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-19-000102,2019-07-30,2019-07-30,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-19-000104,2019-07-31,2019-06-29,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-19-000113,2019-08-08,2019-08-05,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-19-000144,2019-09-06,2019-09-03,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-19-000157,2019-10-29,2019-10-29,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-19-000159,2019-10-30,2019-09-28,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-19-000165,2019-11-12,2019-11-07,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-19-000178,2019-12-02,2019-11-25,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-19-000186,2019-12-16,2019-12-13,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-20-000006,2020-01-28,2020-01-28,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-20-000008,2020-02-04,2019-12-28,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-20-000019,2020-02-18,2020-02-11,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-20-000034,2020-03-12,2020-03-06,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-20-000048,2020-04-28,2020-04-28,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-20-000051,2020-04-29,2020-03-28,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-20-000068,2020-05-12,2020-05-07,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-20-000101,2020-07-28,2020-07-28,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-20-000103,2020-07-29,2020-06-27,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-20-000110,2020-08-11,2020-08-06,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0001193125-20-278572,2020-10-27,2020-10-27,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0001193125-20-277468,2020-10-27,2020-10-26,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-20-000161,2020-10-27,2020-10-27,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-20-000164,2020-10-28,2020-09-26,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-21-000002,2021-01-06,2020-12-31,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-21-000005,2021-01-12,2021-01-11,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-21-000009,2021-01-26,2021-01-26,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0001628280-21-001185,2021-01-29,2020-12-26,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-21-000033,2021-02-22,2021-02-16,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0001193125-21-073262,2021-03-08,2021-03-08,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-21-000046,2021-04-08,2021-04-07,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-21-000054,2021-04-27,2021-04-27,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-21-000056,2021-04-28,2021-03-27,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-21-000068,2021-05-13,2021-05-13,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0001193125-21-169293,2021-05-21,2021-05-19,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-21-000103,2021-06-24,2021-06-21,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-21-000107,2021-06-30,2021-06-29,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-21-000114,2021-07-27,2021-07-27,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-21-000116,2021-07-28,2021-06-26,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-21-000176,2021-10-26,2021-10-26,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-21-000178,2021-10-27,2021-09-25,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-21-000205,2021-12-23,2021-12-23,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-22-000009,2022-01-27,2022-01-27,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-22-000014,2022-02-01,2022-02-01,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-22-000016,2022-02-03,2021-12-25,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-22-000026,2022-02-10,2022-02-09,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-22-000031,2022-02-14,2022-02-14,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-22-000054,2022-02-28,2022-02-22,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-22-000074,2022-05-03,2022-04-29,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-22-000078,2022-05-04,2022-03-26,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0001193125-22-156161,2022-05-20,2022-05-18,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0001193125-22-170212,2022-06-08,2022-06-07,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0001193125-22-171108,2022-06-09,2022-06-09,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-22-000112,2022-06-28,2022-06-23,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-22-000120,2022-08-02,2022-08-02,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-22-000123,2022-08-03,2022-06-25,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-22-000163,2022-10-06,2022-10-06,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-22-000168,2022-11-01,2022-11-01,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-22-000170,2022-11-02,2022-09-24,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-22-000172,2022-11-08,2022-11-03,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-22-000176,2022-11-16,2022-11-16,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-23-000003,2023-01-11,2023-01-08,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-23-000007,2023-01-31,2023-01-31,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-23-000040,2023-02-21,2023-02-14,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-23-000047,2023-02-27,2022-12-31,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-23-000074,2023-05-02,2023-05-02,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-23-000076,2023-05-03,2023-04-01,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0001193125-23-151810,2023-05-23,2023-05-18,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-23-000123,2023-07-10,2023-07-05,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-23-000135,2023-08-01,2023-08-01,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-23-000139,2023-08-02,2023-07-01,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-23-000192,2023-10-31,2023-10-31,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-23-000195,2023-11-01,2023-09-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-24-000009,2024-01-30,2024-01-30,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-24-000012,2024-01-31,2023-12-30,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0001628280-24-005593,2024-02-20,2024-02-13,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-24-000054,2024-04-30,2024-04-30,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-24-000056,2024-05-01,2024-03-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-24-000076,2024-05-13,2024-05-08,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-24-000109,2024-07-02,2024-06-27,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-24-000115,2024-07-22,2024-07-20,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-24-000121,2024-07-30,2024-07-30,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-24-000123,2024-07-31,2024-06-29,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0001193125-24-202457,2024-08-19,2024-08-17,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-24-000161,2024-10-29,2024-10-29,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-24-000163,2024-10-30,2024-09-28,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-24-000172,2024-11-18,2024-11-13,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-25-000009,2025-02-04,2025-02-04,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-25-000012,2025-02-05,2024-12-28,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-25-000026,2025-02-24,2025-02-18,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0001193125-25-052173,2025-03-12,2025-03-10,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0001193125-25-061366,2025-03-24,2025-03-24,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0001193125-25-067902,2025-03-31,2025-03-31,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-25-000039,2025-04-16,2025-04-15,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-25-000045,2025-05-06,2025-05-06,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-25-000047,2025-05-07,2025-03-29,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-25-000064,2025-05-16,2025-05-14,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0001193125-25-122121,2025-05-19,2025-05-18,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-25-000099,2025-07-02,2025-06-27,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-25-000106,2025-08-05,2025-08-05,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-25-000108,2025-08-06,2025-06-28,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-25-000147,2025-08-25,2025-08-22,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0001193125-25-230895,2025-10-06,2025-10-05,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0001193125-25-250803,2025-10-27,2025-10-27,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-25-000163,2025-11-04,2025-11-04,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-25-000166,2025-11-05,2025-09-27,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-25-000182,2025-12-15,2025-12-12,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-26-000002,2026-01-20,2026-01-16,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-26-000014,2026-02-03,2026-02-03,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-26-000018,2026-02-04,2025-12-27,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-26-000029,2026-02-17,2026-02-10,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-26-000045,2026-02-24,2026-02-23,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-26-000072,2026-05-05,2026-05-05,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-26-000076,2026-05-06,2026-03-28,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0001193125-26-226746,2026-05-15,2026-05-13,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-26-000115,2026-07-01,2026-06-26,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-26-000121,2026-08-04,2026-08-04,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMD,2488,0000002488-26-000123,2026-08-05,2026-06-27,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMZN,1018724,0000891020-97-001148,1997-08-14,1997-06-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMZN,1018724,0000950151-97-000357,1997-11-10,1997-11-07,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMZN,1018724,0000891020-97-001466,1997-11-14,1997-09-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMZN,1018724,0000891020-98-000653,1998-04-27,1998-04-24,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMZN,1018724,0000891020-98-000662,1998-04-28,1998-04-27,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMZN,1018724,0000891020-98-000694,1998-05-01,1998-04-17,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMZN,1018724,0000891020-98-000722,1998-05-06,1998-05-05,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMZN,1018724,0000891020-98-000846,1998-05-15,1998-03-31,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMZN,1018724,0000891020-98-001210,1998-08-07,1998-08-03,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMZN,1018724,0000891020-98-001313,1998-08-14,1998-06-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMZN,1018724,0000891020-98-001352,1998-08-27,1998-08-12,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMZN,1018724,0000891020-98-001370,1998-09-11,1998-08-27,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMZN,1018724,0000891020-98-001498,1998-10-28,1998-10-28,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMZN,1018724,0000891020-98-001632,1998-11-13,1998-09-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMZN,1018724,0000891020-98-001686,1998-11-20,1998-11-19,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMZN,1018724,0000891020-99-000011,1999-01-05,1999-01-05,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMZN,1018724,0000891020-99-000103,1999-01-27,1999-01-26,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMZN,1018724,0000891020-99-000107,1999-01-28,1999-01-28,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMZN,1018724,0000891020-99-000110,1999-01-29,1999-01-28,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMZN,1018724,0000891020-99-000125,1999-02-04,1999-02-03,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMZN,1018724,0000891020-99-000375,1999-03-05,1998-12-31,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMZN,1018724,0000891020-99-000551,1999-03-29,1999-03-28,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMZN,1018724,0000891020-99-000568,1999-03-30,1999-03-30,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMZN,1018724,0000891020-99-000717,1999-04-27,1999-04-26,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMZN,1018724,0000891020-99-000726,1999-04-29,1999-04-28,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMZN,1018724,0000891020-99-000805,1999-05-12,1999-04-26,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMZN,1018724,0000891020-99-000894,1999-05-17,1999-03-31,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
AMZN,1018724,0000891020-99-000908,1999-05-19,1999-05-14,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
